Common_name,Scientific_name,Set,Color,Power_text,Flavor_text,Predator,Flocking,Bonus_card,Victory_points,Nest_type,Egg_limit,Wingspan,Forest,Grassland,Wetland,Invertebrate,Seed,Fish,Fruit,Rodent,Nectar,Wild_food,food_cost_flexible,food_cost_paid_by_cards,Total_food_cost,Swift_Start,North_America,Central_America,South_America,Europe,Asia,Africa,Oceania,Anatomist,Cartographer,Historian,Photographer,Backyard_Birder,Bird_Bander,Bird_Counter,Bird_Feeder,Diet_Specialist,Enclosure_Builder,Endangered_Species_Protector,Falconer,Fishery_Manager,Food_Web_Expert,Forester,Large_Bird_Specialist,Nest_Box_Builder,Omnivore_Expert,Passerine_Specialist,Platform_Builder,Prairie_Manager,Rodentologist,Small_Clutch_Specialist,Viticulturalist,Wetland_Scientist,Wildlife_Gardener
Snowy Owl,Bubo scandiacus,european,white,Draw 1 new bonus card. Then gain 1 [card] or lay 1 [egg] on any bird.,"Harry Potter’s owl, Hedwig, is a snowy owl.",FALSE,FALSE,TRUE,4,ground,3,138,FALSE,TRUE,TRUE,0,0,0,0,2,0,0,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Song Sparrow,Melospiza melodia,core,brown,"If this bird is to the right of all other birds in its habitat, move it to another habitat.","When resources are abundant, song sparrows can rear four clutches of eggs in a year.",FALSE,FALSE,FALSE,0,bowl,5,20,TRUE,TRUE,TRUE,1,1,0,1,0,0,0,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
South Island Robin,Petroica australis,oceania,brown,"If the player to your right has an [invertebrate] in their supply, cache 1 [invertebrate] from the general supply on this bird.","These robins search for insects on the ground, then cache extras on branches and in crevices.",FALSE,FALSE,FALSE,1,bowl,5,24,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Southern Cassowary,Casuarius casuarius,oceania,white,"Discard a bird from your [forest] and put this bird in its place (do not pay an egg cost). If you do, lay 4 [egg] on this bird and gain 2 [fruit] from the supply.",These aggressive birds are important for dispersing the seeds of large fruits in the rainforest.,FALSE,FALSE,FALSE,4,ground,4,*,TRUE,FALSE,FALSE,0,0,0,2,0,0,1,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Spangled Drongo,Dicrurus bracteatus,oceania,pink,"When another player gains [nectar], gain 1 [nectar] from the supply.","This bird makes its own distinctive calls, but also mimics other bird species.",FALSE,FALSE,FALSE,1,bowl,2,27,TRUE,FALSE,FALSE,1,0,0,0,0,1,1,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Splendid Fairywren,Malurus splendens,oceania,yellow,"Lay 1 [egg] on each of your birds with a wingspan less than 30cm, including this one.","These birds make dome-shaped nests with a side opening, often in a low bush.",FALSE,FALSE,FALSE,1,wild,5,15,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Spoon-Billed Sandpiper,Calidris pygmea,asia,white,"Draw 2 new bonus cards and keep 1. Other players may discard any 2 resources ([wild], [egg], or [card]) to do the same.","In 2020, there were thought to be fewer than 200 breeding pairs of this critically endangered bird.",FALSE,FALSE,TRUE,5,ground,2,35,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Spotless Crake,Zapornia tabuensis,oceania,yellow,"Lay 1 [egg] on each bird in your [wetland], including this one.",The crake’s eyes turn bright red as it matures.,FALSE,FALSE,FALSE,1,ground,3,28,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spotted Dove,Streptopelia chinensis,asia,brown,"If this bird has no birds to the right of it, you may move it (only the card) to the player mat of the player on your right (you choose its habitat). If you do, draw 3 [card].","This bird is native to southern Asia, but has been introduced in North America and Oceania.",FALSE,FALSE,FALSE,0,platform,3,45,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Spotted Owl,Strix occidentalis,core,white,Draw 2 new bonus cards and keep 1.,Habitat for these birds was a topic in logging fights in the Pacific Northwest region of the US.,FALSE,FALSE,TRUE,5,cavity,1,102,TRUE,FALSE,FALSE,0,0,0,0,2,0,0,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Spotted Sandpiper,Actitis macularius,core,brown,All players draw 1 [card] from the deck.,These sandpipers consistently bob their tails; people call them teeter-peeps and tip-tails.,FALSE,FALSE,FALSE,5,ground,2,38,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,FALSE,FALSE,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Spotted Towhee,Pipilo maculatus,core,brown,Gain 1 [seed] from the supply.,These birds forage by hopping backwards to uncover insects and seeds in the leaf litter.,FALSE,FALSE,FALSE,0,ground,4,28,TRUE,TRUE,FALSE,1,1,0,1,0,0,0,TRUE,FALSE,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Sprague's Pipit,Anthus spragueii,core,white,Draw 2 new bonus cards and keep 1.,This rare bird's mating display can last for over an hour.,FALSE,FALSE,TRUE,3,ground,3,25,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Squacco Heron,Ardeola ralloides,european,brown,Gain 1 face-up [card] that can live in [wetland].,"In mating displays, male squacco herons erect their long showy plume feathers.",FALSE,FALSE,FALSE,3,platform,2,86,FALSE,FALSE,TRUE,1,0,1,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Sri Lanka Blue-Magpie,Urocissa ornata,asia,teal,You may cache 1 [wild] from your supply on each of your other birds.,This intelligent corvid rubs caterpillars on branches to remove their hairs before eating them.,FALSE,FALSE,FALSE,9,bowl,2,74,TRUE,FALSE,FALSE,1,0,0,1,1,0,0,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Sri Lanka Frogmouth,Batrachostomus moniliger,asia,brown,"Roll any 1 [die]. If you roll a [invertebrate], cache 1 [invertebrate] from the supply on this bird. All players may discard 1 [card] from their hand to gain 1 [invertebrate] from the supply.","Like owls, frogmouths hunt at night---but they catch prey with their beaks, not their feet.",TRUE,FALSE,FALSE,4,bowl,1,36,TRUE,FALSE,FALSE,1,0,0,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Steller's Jay,Cyanocitta stelleri,core,brown,"Gain 1 [seed] from the birdfeeder, if available. You may cache it on this bird.",Naturalist Georg Steller saw this bird on a Russian exploration to Alaska in 1741.,FALSE,FALSE,FALSE,5,bowl,2,48,TRUE,FALSE,FALSE,0,2,0,0,0,0,1,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Stork-Billed Kingfisher,Pelargopsis capensis,asia,brown,"Choose any 1 [die]. Roll it once for each of your [wetland] birds. If you roll at least 1 [fish], gain 1 from the supply. You may cache it on this bird.","Kingfishers use their strong bills to dig burrows in river banks, dead trees, or termite nests.",TRUE,FALSE,FALSE,6,cavity,2,56,FALSE,FALSE,TRUE,0,0,2,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Stubble Quail,Coturnix pectoralis,oceania,white,Discard up to 6 [wild]. Lay 1 [egg] on this bird for each discarded food.,This common quail’s kidneys are adapted to need very little water.,FALSE,FALSE,FALSE,4,ground,6,29,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sulphur-Crested Cockatoo,Cacatua galerita,oceania,brown,"Tuck 1 [card] from your hand behind this bird. If you do, all players gain 1 [nectar] from the supply.","While a flock of cockatoos is on the ground to feed, one bird often keeps guard from above.",FALSE,TRUE,FALSE,6,cavity,2,103,TRUE,FALSE,FALSE,0,1,0,1,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Superb Lyrebird,Menura novaehollandiae,oceania,brown,Copy a brown power on one bird in the [forest] of the player to your right.,Male lyrebirds attract mates with their huge tails and an extraordinary ability for mimicry.,FALSE,FALSE,FALSE,5,wild,1,73,TRUE,FALSE,FALSE,2,0,0,0,0,0,1,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Swainson's Hawk,Buteo swainsoni,core,brown,"Look at a [card] from the deck. If less than 75cm, tuck it behind this bird. If not, discard it.","These hawks feed chicks small mammals and birds, but adults eat mostly insects.",TRUE,FALSE,FALSE,5,platform,2,130,FALSE,TRUE,FALSE,1,0,0,0,1,0,0,FALSE,FALSE,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Tawny Frogmouth,Podargus strigoides,oceania,brown,Reset the birdfeeder. Cache 1 [invertebrate] or [rodent] from the birdfeeder (if available) on this bird.,"These nocturnal birds are masters of camouflage, and are often mistaken for broken tree branches.",TRUE,FALSE,FALSE,5,platform,2,82,TRUE,TRUE,TRUE,2,0,0,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Thekla's Lark,Galerida theklae,european,brown,"Discard 1 [seed] from your supply. If you do, lay 2 [egg] on this bird.",Thekla’s lark was named by German zoologist Alfred Brehm after his sister.,FALSE,FALSE,FALSE,4,ground,3,34,FALSE,TRUE,FALSE,2,1,0,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Tree Swallow,Tachycineta bicolor,core,brown,"Tuck 1 [card] from your hand behind this bird. If you do, draw 1 [card].",Tree swallows can form flocks numbering in the hundreds of thousands.,FALSE,TRUE,FALSE,3,cavity,4,38,FALSE,FALSE,TRUE,1,0,0,1,0,0,0,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Trumpeter Finch,Bucanetes githagineus,asia,white,Play 1 additional bird in your [grassland]. You may ignore 1 [seed] or 1 [egg] in its cost.,This bird's call is said to sound like a toy trumpet.,FALSE,FALSE,FALSE,3,ground,4,24,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Trumpeter Swan,Cygnus buccinator,core,,,"With a mass over 9 kilograms, trumpeter swans are the heaviest bird in North America.",FALSE,FALSE,FALSE,9,ground,2,203,FALSE,FALSE,TRUE,0,2,0,0,0,0,1,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Tufted Titmouse,Baeolophus bicolor,core,white,Play an additional bird in your [forest]. Pay its normal cost.,Titmice are key in the formation of mixed-species flocks.,FALSE,FALSE,FALSE,2,cavity,3,25,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Tūī,Prosthemadera novaeseelandiae,oceania,brown,Copy a brown power on one bird in the [forest] of the player to your left.,Māori were known to train these highly territorial birds to imitate human speech.,FALSE,FALSE,FALSE,5,bowl,2,42,TRUE,FALSE,FALSE,1,0,0,0,0,2,0,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Turkey Vulture,Cathartes aura,core,pink,"When another player's [predator] succeeds, gain 1 [die] from the birdfeeder.",Turkey vultures can projectile vomit to defend themselves.,FALSE,FALSE,FALSE,1,cavity,1,170,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Twite,Linaria flavirostris,asia,teal,"Draw 2 [card] from the deck and add them to your hand. Then, tuck any 2 [card] from your hand behind this bird.","Outside of breeding season, twites will gather in large numbers, often with other finches.",FALSE,TRUE,FALSE,2,bowl,4,23,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Vaux's Swift,Chaetura vauxi,core,brown,"Tuck 1 [card] from your hand behind this bird. If you do, gain 1 [invertebrate] from the supply.",William Sansom Vaux was a wealthy mineralogist and naturalist.,FALSE,TRUE,FALSE,2,cavity,3,31,TRUE,FALSE,FALSE,1,0,0,0,0,0,0,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Verditer Flycatcher,Eumyias thalassinus,asia,brown,"If you have gained a [invertebrate] from the birdfeeder on this turn, gain 1 [fruit] from the supply.",The color verditer is an intense blue made by adding chalk or whiting to a copper nitrate solution.,FALSE,FALSE,FALSE,5,cavity,2,26,TRUE,FALSE,FALSE,1,0,0,1,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Violet Cuckoo,Chrysococcyx xanthorhynchus,asia,pink,"When another player takes the ""lay eggs"" action, lay 1 [egg] on another bird with wingspan less than 30 cm. You may go 2 over its egg limit while using this power.",This cuckoo often lays its eggs in the nest of small sunbirds and spiderhunters.,FALSE,FALSE,FALSE,5,,0,27,TRUE,FALSE,FALSE,1,0,0,1,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Violet-Green Swallow,Tachycineta thalassina,core,brown,"Tuck 1 [card] from your hand behind this bird. If you do, draw 1 [card].","Like other swallows, these birds forage in large groups in open areas.",FALSE,TRUE,FALSE,3,cavity,3,36,TRUE,TRUE,TRUE,2,0,0,0,0,0,0,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wedge-Tailed Eagle,Aquila audax,oceania,brown,"Look at a [card] from the deck. If its wingspan is over 65cm, tuck it behind this bird and cache 1 [rodent] from the supply on this bird. If not, discard it.","These eagles can take large prey, including possums, kangaroos, and wallabies.",TRUE,FALSE,FALSE,7,platform,2,207,TRUE,TRUE,TRUE,0,0,0,0,3,0,0,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Welcome Swallow,Hirundo neoxena,oceania,white,"Tuck 1 [card] from the deck behind each bird in this habitat, including this bird.",This bird’s name refers to it heralding spring in southern Australia.,FALSE,TRUE,FALSE,1,wild,5,28,FALSE,TRUE,TRUE,2,0,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Western Meadowlark,Sturnella neglecta,core,brown,All players lay 1 [egg] on any 1 [ground] bird. You may lay 1 [egg] on 1 additional [ground] bird.,This pretty bird also has a beautiful flute-like song.,FALSE,FALSE,FALSE,2,ground,4,38,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,FALSE,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Western Tanager,Piranga ludoviciana,core,brown,"Gain 1 [invertebrate] or [fruit] from the birdfeeder, if available.",These flame-colored birds are hard to see because they like the canopies of evergreen forests.,FALSE,FALSE,FALSE,6,bowl,2,30,TRUE,FALSE,FALSE,2,0,0,1,0,0,0,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
White Stork,Ciconia ciconia,european,brown,"Discard all remaining face-up [card] and refill the tray. If you do, draw 1 of the new face-up [card].",Storks were symbols of life or family in multiple ancient cultures.,FALSE,FALSE,FALSE,8,platform,2,160,FALSE,TRUE,TRUE,1,0,1,0,0,0,1,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
White Wagtail,Motacilla alba,european,teal,"If you used all 4 types of actions this round, play another bird. Pay its normal food and egg cost.",The white wagtail is the national bird of Latvia.,FALSE,FALSE,FALSE,2,bowl,5,28,FALSE,TRUE,TRUE,2,0,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
